TLS_tree_id,TLS_x,TLS_y,TLS_z,field_X_local,field_X_utm,field_X_utm_korj,field_KoealaId,field_KoealaNro,TLS_dbh,TLS_tree_ht,field_D,field_DEst,field_H,field_HEst,field_H_Laser,field_H_Laser_korj,field_match,distance,cost,field_PuuLk,field_TEst,field_VEst,dbh,h,hmax,d05,d6,hstemmax_rawtapercurve,hstemmax_stempc,hstemmax_tapercurve,pointcount,stempointcount,stempointcount_clean,crownpointcount,ba,vlog,vol,vpulp,tree_specie,treesp,Ulkona,distance_to_threedfin_cm,threedfin_match,threedfin_dbh,threedfin_hmax,threedfin_x,threedfin_y
156,581205.54,6932744.84,90.34,NA,NA,581205.475,547667,0,0.19,19.58,20.5,20.5,NaN,19.9,19.3,19.9,6450669,0.0891403386681565,0.271140338668157,1,55,314.91,20.3548489287901,19.6,19.64687,16.7041417138109,17.8512010333485,15.53,16.84527,11.84,947295,92318,83527,854977,0.0325406068816412,0.278393961747004,0.353962479559438,0.0728553415104075,1,1,NaN,1.14461059444056,108,0.200562209097474,5.94770513870091,581205.532854293,6932744.8489416
202,581203.66,6932751.17,90.28,NA,NA,581203.746,547667,0,0.07,5.21,5.4,5.4,NaN,5.34,4.72,5.34,6450650,0.0868331734089309,0.259833173408931,1,21,7.37,7.33975900662205,5.3,5.34955000000001,6.99582613149652,0,5.264,5.24979,4.289,361140,14395,9867,346745,0.00423110187694453,0,0.0158348053892659,0.013688771951463,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
352,581206.87,6932760.58,90.29,NA,NA,581206.975,547667,0,0.07,4.66,5.3,5.3,NaN,5.02,NaN,NaN,6450898,0.181463494977146,0.387463494977146,1,21,6.78,10.0788686738352,4.69989000000001,4.69989000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,0.49176037361622,93,0.0714683620813533,19.4498328664212,581206.871081081,6932760.5752027
370,581209.97,6932760.76,90.03,NA,NA,581209.949,547667,0,0.07,4.69,5.4,5.4,NaN,5.78,5.16,5.78,6450895,0.037443290006036,0.306443290006036,1,21,7.86,6.70626240832119,4.8,4.84458000000001,6.70626240832119,0,4.512,4.4988,4.507,110747,4718,4718,106029,0.00353224620419849,0,0.0163012239653864,0.0154693171356478,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
377,581215.56,6932740.22,90.06,NA,NA,581215.519,547667,0,0.17,13.03,14.5,14.5,NaN,12.85,12.24,12.85,6450690,0.0465295605148417,0.314529560514842,1,27,107.64,10.0358587108102,13.1,13.18202,9.32224539294101,9.57227226264512,13.11,13.09876,13.11,555582,14882,14882,540700,0.00791040935539709,0,0.093354690541275,0.093354690541275,2,2,NaN,4.30884129662255,43,0.14380097000401,12.6476998337401,581215.556515765,6932740.26294731
388,581211.64,6932761.94,90.11,NA,NA,581211.399,547667,0,0.07,6.55,6.5,6.5,NaN,5.85,5.23,5.85,6450886,0.241406296530201,0.361406296530201,1,23,11.22,9.47958748975667,6.6,6.69978,9.10083428476664,2.58282713496509,6.47,6.49702000000001,3.32,366794,19560,7452,347234,0.00705779044858702,0,0.0324839425188922,0.03067475494591,2,2,NaN,2.4159816781313,85,0.0517254351025059,20.6288338801265,581211.657391304,6932761.92322981
392,581215.96,6932741.72,89.95,NA,NA,581215.981,547667,0,0.13,6.49,5.6,5.6,NaN,5.32,NaN,NaN,6450719,0.0972933705512911,0.954293370551291,1,21,7.86,9.98653490374363,4.69997000000001,4.69997000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
408,581218.67,6932740.91,89.93,NA,NA,581218.658,547667,0,0.09,8.53,8,8,NaN,8.54,7.92,8.54,6450721,0.051419840344783,0.152419840344783,1,25,23.53,10.4589193113766,8.6,8.68122,8.45893924799588,5.72333989845347,5.51,5.59999000000001,4.43,502741,20490,20143,482251,0.00859139143252422,0,0.0440649043268805,0.0413717256275229,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
409,581202.65,6932739.73,90.15,NA,NA,581202.575,547667,0,0.17,19.46,18.2,18.2,NaN,19.55,18.95,19.55,6450620,0.112609946865913,0.241609946865913,1,55,245.61,18.097550517901,19.5,19.59531,13.7593979538736,14.9034987058907,18.68,18.74611,12.11,656014,125957,120937,530057,0.0257234654784544,0.0808788061507121,0.265614825305774,0.182088804701459,1,1,NaN,0.992546603452393,97,0.178422874182953,17.851511913816,581202.644355166,6932739.73816399
413,581217.47,6932744.39,89.9,NA,NA,581217.456,547667,0,0.07,7.31,9,9,NaN,6.92,6.3,6.92,6450722,0.050960769774538,0.289960769774538,1,26,23.81,5.26451731995931,7.4,7.49509999999999,5.26451731995931,5.26451731995931,6.898,6.89482000000001,6.898,239558,9455,9455,230103,0.00217674221058822,0,0.0151783713949251,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425,581221.71,6932744.8,90.09,NA,NA,581221.766,547667,0,0.07,6.27,6.2,6.2,NaN,5.93,5.31,5.93,6450747,0.104307238071453,0.218307238071453,1,23,10.4,9.95978137315347,6.3,6.39909999999999,9.87653914056423,4.0730948041426,5.81,5.86509000000001,5.81,152883,2932,2913,149951,0.00779093340378837,0,0.0404812192245648,0.0394139224596383,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
426,581220.64,6932744.06,90,NA,NA,581220.743,547667,0,0.09,4.66,5.3,5.3,NaN,5.99,5.37,5.99,6450748,0.120739388326906,0.623739388326906,1,21,7.83,16.8734695559027,4.7,4.79952,16.8734695559027,0,3.862,3.86399,3.862,25321,4721,4720,20600,0.02236138329439,0.0691710869817946,0.0851060289973516,0.0153271622745083,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
457,581216.82,6932747.5,89.94,NA,NA,581216.698,547667,0,0.13,9.35,5.2,5.2,NaN,4.92,NaN,NaN,6450725,0.139671042058059,1.36267104205806,1,21,6.44,10.2138622381762,9.4,9.49369999999999,9.19876765531484,7.39336455468524,4.58,4.59846999999999,3.89,329540,3805,3750,325735,0.00819350783219209,0,0.0502909271772368,0.0476419544477154,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
460,581220.2,6932746.36,90.17,NA,NA,581220.163,547667,0,0.13,11.49,10.3,10.3,10.4,10.4,10.13,10.74,6450744,0.0403112890533869,0.419311289053387,1,27,45.98,12.9623898936112,11.5,11.54697,11.9300111875872,11.6845197862191,3.95,3.94473000000001,3.92,686682,7422,7397,679260,0.0131965388955102,0,0.101339643558707,0.0989550296660429,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
500,581227.83,6932751.88,89.9,NA,NA,581227.875,547667,0,0.07,7.11,6.8,6.8,NaN,6.57,5.95,6.57,6450766,0.139459671808066,0.213459671808066,1,24,13.52,10.351566300378,7.2,7.29928,10.4631397034149,6.96137464897954,6.65,6.89778,5.54,274105,9288,6526,264817,0.00841592811927707,0,0.0499235446355602,0.0486673774266917,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
503,581216.67,6932747.98,89.97,NA,NA,581216.648,547667,0,0.17,11.9,15,15,NaN,11.78,11.17,11.78,6450726,0.113159179494831,0.325159179494831,1,27,103.87,17.1133464349431,12,12.04276,12.4955421372866,12.4955421372866,10.52,11.99877,9.41,944974,34406,33043,910568,0.0230016910339757,0.095097358335586,0.149070506253081,0.051338620987725,2,2,NaN,2.21955430636009,50,0.175294990202643,5.09847864620811,581216.654225896,6932747.99561473
506,581227.01,6932751.5,89.94,NA,NA,581227.002,547667,0,0.07,5.56,6.1,6.1,5.2,5.2,NaN,NaN,6450765,0.064498062234171,0.190498062234171,1,22,9.06,7.32558702970323,5.7,5.74319,7.32558702970323,0,5.541,5.53019,5.541,365726,8545,8545,357181,0.00421477840141374,0,0.0238806171075137,0.0238806171075137,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,581226.66,6932754.08,89.77,NA,NA,581226.453,547667,0,0.07,6.07,6.4,6.4,NaN,6.05,5.43,6.05,6450768,0.371927412599544,0.433927412599544,1,23,11.22,9.27786889183483,6.19998,6.19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535,581216.79,6932746.08,90.03,NA,NA,581216.777,547667,0,0.13,9.36,11.1,11.1,NaN,9.28,8.67,9.28,6450724,0.0326955657018863,0.230695565701886,1,27,46.73,14.597340256474,9.4,9.49401999999999,12.9632414847623,10.3951507831213,7.64,7.84707999999999,3.86,335103,24863,23830,310240,0.0167354480501623,0,0.100731511344102,0.0988300226223478,2,2,NaN,5.38020615461758,48,0,16.1524540877098,581216.736427472,6932746.07503552
567,581219.31,6932758.53,89.92,NA,NA,581219.317,547667,0,0.07,7.5,7.5,7.5,NaN,7.28,NaN,NaN,6450866,0.125195846575537,0.197195846575537,1,25,17.84,9.41146953158803,7.6,7.64995,8.7655317208778,4.5672838623506,7.52,7.52444,3.68,984928,18428,11406,966500,0.00695672382390807,0,0.0352713648501109,0.0329896153673654,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
576,581221.5,6932759.39,89.8,NA,NA,581221.436,547667,0,0.13,7.05,7.2,7.2,NaN,6.97,NaN,NaN,6450861,0.079404029733614,0.667404029733614,1,24,15.87,15.3993889416216,7.1,7.19542000000001,14.426221052956,6.04727020127214,5.87,6.99942,5.15,384001,13184,10256,370817,0.0186250247061455,0,0.090796570902553,0.0895749521903529,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
577,581221.27,6932760.57,90.1,NA,NA,581221.3,547667,0,0.03,6.73,5.7,5.7,NaN,5.42,NaN,NaN,6450860,0.0366196672418088,0.437619667241809,1,22,8.25,12.0557870355703,6.79905000000001,6.79905000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
610,581205.09,6932761.62,90.28,NA,NA,581204.985,547667,0,0.23,19.55,21.6,21.6,20.1,20.1,19.23,19.83,6450899,0.105019045879306,0.300019045879306,1,27,364.01,22.9589258831382,19.6,19.64942,21.5038494369854,22.116051399316,19.43,19.44769,8.36,4557644,111851,104728,4445793,0.0413993014815662,0.489137472137364,0.534413352294233,0.0433992932956396,2,2,NaN,0.428815940485381,113,0.224292718260515,18.2346974978377,581205.085890722,6932761.61877438
642,581229.83,6932762.22,89.93,NA,NA,581229.977,547667,0,0.07,6.04,5.9,5.9,NaN,5.63,NaN,NaN,6450800,0.235510084259802,0.386510084259802,1,22,9.07,11.0349905007056,6.1,6.14923,9.22916391578052,0.812033817960599,3.26,3.24918000000001,3.26,115285,5099,5099,110186,0.00956387318114534,0,0.0364521983545838,0.0348245387430915,2,2,NaN,2.06018310526991,10,0.0733232116995041,21.6788499140561,581229.843533333,6932762.20446667
658,581226.61,6932760.99,89.85,NA,NA,581226.414,547667,0,0.07,7.26,7.6,7.6,NaN,7.2,6.58,7.2,6450792,0.26142876686184,0.32742876686184,1,25,18.09,13.3412663431368,7.3,7.39861000000001,13.7846873698026,7.12889747347005,5.57,5.58506,4.19,239562,11647,10511,227915,0.0139792538155527,0,0.0764272937280442,0.0751322674119395,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
678,581227.17,6932756.13,90.02,NA,NA,581227.277,547667,0,0.07,5.5,5.2,5.2,NaN,5.66,5.04,5.66,6450772,0.140463518374495,0.336463518374495,1,21,7.2,18.4518727738179,5.6,5.69902999999999,18.4518727738179,0,3.691,3.69398,3.691,864145,7834,7833,856311,0.0267405776288531,0.0970063667652963,0.113668005020583,0.0161593210479546,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,581231.33,6932753.1,89.8,NA,NA,581231.314,547667,0,0.07,6.58,6.7,6.7,NaN,6.45,NaN,NaN,6450761,0.0973242003801984,0.140324200380198,1,24,12.94,10.0990545298179,6.6,6.69932999999999,9.03034077708785,7.69489249286737,6.51,6.49957999999999,6.51,542170,14941,14941,527229,0.00801034674252517,0,0.0436446246994307,0.0434011592703926,2,2,NaN,9.22383318556222,126,0.245484312306776,6.13506422105648,581231.411592846,6932753.05698236
717,581219.5,6932758.9,89.94,NA,NA,581219.588,547667,0,0.19,20.62,19.3,19.3,20.2,20.2,20.17,20.77,6450867,0.107647573070044,0.179647573070044,1,55,283.88,20.2618633617808,20.7,20.74896,16.7309862107983,18.6775070267141,19.16,19.47877,14.99,1088261,142594,140095,945667,0.0322439802148048,0.300191447044488,0.381323221442319,0.0782953920209262,1,1,NaN,2.89080984817089,55,0.208405318282191,5.51379539170443,581219.525511449,6932758.91359574
735,581206.18,6932767.04,90.37,NA,NA,581206.244,547667,0,0.09,7.14,8.3,8.3,NaN,8.1,NaN,NaN,6450907,0.0659696898680306,0.231969689868031,1,26,23.87,14.1304994254567,7.2,7.24867999999999,14.5695029040086,6.44743343768715,6.44,6.5484,5.48,305017,6122,5167,298895,0.0156821247689384,0,0.0805728365493954,0.0794209814403677,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746,581231.78,6932762.09,89.9,NA,NA,581231.863,547667,0,0.07,4.18,7.1,7.1,NaN,10.68,NaN,NaN,6450802,0.0912852670220572,0.751285267022057,1,10,20.39,13.9483949006107,3.79975999999999,3.79975999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774,581205.83,6932766.99,90.3,NA,NA,581205.861,547667,0,0.15,19.28,14.6,14.6,NaN,19.5,18.9,19.5,6450908,0.0989797955384667,0.160979795538467,1,55,159.05,14.8722470791473,19.3,19.39238,13.3898110399749,15.0030913517859,18.08,18.19966,10.73,636644,72880,58020,563764,0.0173717297815482,0,0.218672925599641,0.215468355496623,1,1,NaN,2.16668431812343,92,0.13097888234543,17.7556504837387,581205.82289044,6932767.0104672
777,581219.98,6932765.86,89.9,NA,NA,581219.829,547667,0,0.07,7.52,6.9,6.9,NaN,6.66,NaN,NaN,6450846,0.151082758728786,0.247082758728786,1,24,14.06,12.025995276842,7.6,7.69342,9.40968786073409,4.59566226755862,2.51,2.71715,2.51,105234,2444,2365,102790,0.0113587865690041,0,0.0500158627951378,0.0476917649082415,2,2,NaN,0.806705491659574,41,0.0922391664831194,10.3891107329846,581219.972254335,6932765.86225434
781,581218.93,6932765.68,89.87,NA,NA,581218.782,547667,0,0.09,7.65,9,9,NaN,7.95,7.33,7.95,6450850,0.174794164882525,0.204794164882525,1,26,27.21,10.1967010655669,7.7,7.76933,10.2446605086527,9.45745272098833,7.07,7.73833,6.77,468599,13604,12424,454995,0.00816599775356179,0,0.0545629080520018,0.0534185756988307,2,2,NaN,2.54288442078103,72,0,9.09839381145457,581218.940506737,6932765.65684326
790,581221.47,6932766.47,89.92,NA,NA,581221.482,547667,0,0.07,6.62,6.5,6.5,NaN,6.24,NaN,NaN,6450843,0.106677082505053,0.194677082505053,1,23,11.88,10.6403115273517,6.7,6.79037,10.3617601848979,3.10225818610517,2.462,2.44985,2.462,84269,1580,1580,82689,0.00889198186368322,0,0.0417650711464289,0.0399658772501831,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794,581229.67,6932763.01,89.97,NA,NA,581229.549,547667,0,0.07,6.82,5.6,5.6,6.6,6.6,NaN,NaN,6450810,0.174691156191931,0.336691156191931,1,21,9.46,11.8627955593863,4.39901999999999,4.39901999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,1.66859764482011,13,0,21.6628828189334,581229.681598615,6932763.02199558
797,581204.88,6932736.56,90.11,NA,NA,581204.887,547667,0,0.21,19.88,19.9,19.9,19.9,19.9,19.3,19.9,6450618,0.0892748570978424,0.201274857097843,1,55,297.21,21.6730823786873,19.9,19.98832,16.0764807685509,17.4404255887247,19.43,19.44952,13.85,590120,189736,188225,400384,0.0368919188644169,0.281330730310297,0.375522191615896,0.0919676515905785,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799,581228.37,6932764.77,90.02,NA,NA,581228.671,547667,0,0.25,19.45,24,24,19.7,19.7,19.06,19.66,6450807,0.306537110153048,0.431537110153048,2,27,426.07,21.7018716589931,19.4,19.49991,20.2148867111981,20.5933799545724,18.56,18.57369,5.81,1502719,26432,22529,1476287,0.0369899941806607,0.413285899113207,0.463744502923004,0.0480834764887854,2,2,NaN,3.73537101516502,17,0.192791722183386,8.43070805894304,581228.395552955,6932764.79724603
845,581231.21,6932765.7,89.83,NA,NA,581231.072,547667,0,0.07,7.49,5.8,5.8,7.2,7.2,6.56,7.18,6450817,0.211291268218355,0.360291268218355,1,22,10.95,7.95446505237523,7.5,7.6497,7.95446505237523,7.95446505237523,7.591,7.6497,7.591,297490,15762,15733,281728,0.00496949018989352,0,0.0372711764242014,0.0372711764242014,2,2,NaN,2.79770607111751,9,0.06205597420218,20.5951990718415,581231.237486487,6932765.69478378
851,581221.23,6932767.2,89.96,NA,NA,581221.031,547667,0,0.15,8.43,10.2,10.2,8,8,7.37,7.99,6450844,0.21374049679314,0.73674049679314,1,27,34.44,13.685058237131,4.39990999999999,4.39990999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,3.66994197477575,42,0.080353221852824,16.619022129499,581221.202857143,6932767.22470046
852,581218.44,6932767.32,90.08,NA,NA,581218.389,547667,0,0.13,8.35,12,12,10.4,10.4,9.91,10.52,6450849,0.146184814622794,0.451184814622794,1,27,60.72,13.4275243579866,8.5,8.54845,12.2484349381666,8.5274623030232,3.95,3.99577000000001,3.86,329476,26118,26020,303358,0.0141606040379326,0,0.080388702021539,0.0785814717643704,2,2,NaN,1.51485027439837,31,0.135375336590333,10.3316441848921,581218.454034199,6932767.32570249
854,581214.45,6932767.73,90.04,NA,NA,581214.39,547667,0,0.07,4.16,5.5,5.5,3.9,3.9,3.49,4.11,6450876,0.0793977324021315,0.255397732402132,1,21,6.17,9.55380383939301,4.2,4.29789,9.55380383939301,0,4.22,4.24664,4.04,374655,10874,10819,363781,0.00716873491551711,0,0.0233976861203403,0.0223798404648739,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
862,581232.19,6932763.21,89.93,NA,NA,581232.304,547667,0,0.27,22.17,24.7,24.7,22.5,22.5,21.5,22.09,6450811,0.159812389862327,0.422812389862327,2,55,506.72,27.8877707420537,22.2,22.29868,20.0506522322647,22.4629999067704,21.74,21.83989,18.68,911952,124380,123904,787572,0.061082595194066,0.613255766205868,0.668166475765985,0.0530396766165432,1,1,NaN,0.894719557113345,2,0.287544996708542,22.6948385956953,581232.197499246,6932763.20512008
863,581210.96,6932768.06,90.23,NA,NA,581210.961,547667,0,0.23,23.77,21.7,21.7,NaN,23.63,23.04,23.63,6450889,0.0470106373484454,0.191010637348446,1,55,412.69,23.2462283184193,23.6,23.69801,18.2785763201886,19.8937457490808,18.47,21.54847,16.76,1059264,311775,309879,747489,0.0424419060236212,0.445571667306509,0.516937526634289,0.068333905994601,1,1,NaN,0.57280728890258,35,0.235251178373299,5.35365661860774,581210.955413561,6932768.05656847
865,581201.1,6932749.09,90.21,NA,NA,581200.956,547667,0,0.23,21.09,21,21,NaN,21.09,20.49,21.09,6450645,0.160552171972329,0.360552171972329,1,55,348.26,22.013512301784,21.1,21.19945,16.6761020704089,18.4791083310759,19.97,20.69971,12.65,1000836,208960,201196,791876,0.0380599806112364,0.324564991681642,0.395129534269826,0.0671173239991103,1,1,NaN,1.34467773119166,98,0.214772168682838,19.4526471595015,581201.087874452,6932749.09581265
866,581213.86,6932745.77,90,NA,NA,581213.845,547667,0,0.25,21.3,23.6,23.6,20.9,20.9,20.7,21.3,6450711,0.112008927789196,0.292008927789197,1,55,433.2,25.2954824978683,21.3,21.39982,19.7328885637647,21.5195840924457,19.01,19.03954,15.77,1192309,370193,368697,822116,0.0502545995720746,0.523045056862041,0.574478993017921,0.0492294481344304,1,1,NaN,1.20450359023804,32,0.251525313138118,11.3993939133139,581213.855691085,6932745.75875206
867,581230.93,6932754.15,89.82,NA,NA,581230.473,547667,0,0.29,20.99,27.4,27.4,NaN,20.97,20.37,20.97,6450777,0.463949350749024,0.625949350749024,1,55,579.77,31.5084931951623,21.1,21.19669,22.6053887065471,23.9856203737845,17.24,17.29918,15.41,1549754,272556,271250,1277198,0.0779731628297872,0.718417931283309,0.761803262470454,0.0413412186618623,1,1,NaN,8.23134747420804,8,0,20.5641911607204,581231.012299045,6932754.15154121
868,581214.85,6932754.38,89.99,NA,NA,581214.858,547667,0,0.29,22.76,25.2,25.2,NaN,22.81,22.22,22.81,6450731,0.0575586657584173,0.442558665758417,1,55,533.5,34.8798100130903,18.79898,18.79898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,1.29367207856674,19,0.281393445598769,6.30254688931061,581214.856433784,6932754.39122342
884,581209.35,6932749.62,89.98,NA,NA,581209.317,547667,0,0.13,7.27,6.4,6.4,NaN,6.14,NaN,NaN,6450704,0.0351140997091636,0.808114099709164,1,23,11.37,3.61856468311755,7.3,7.39912,3.61856468311755,1.89208235104433,7.213,7.19961000000001,7.213,367527,16017,16017,351510,0.00102840116928894,0,0.00557540534752813,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
893,581207.99,6932750.22,90.14,NA,NA,581207.88,547667,0,0.23,20.51,19.4,19.4,NaN,20.71,20.11,20.71,6450660,0.114017542320002,0.494017542320002,1,55,293.45,19.8973607460984,20.6,20.64988,15.9191753277494,17.0738564486647,17.69,17.74412,13.19,886036,140436,135045,745600,0.0310943032124192,0.259544031265807,0.339974593636334,0.0774071220706335,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896,581221.58,6932747.95,90.27,NA,NA,581221.588,547667,0,0.13,7.55,8.7,8.7,NaN,6.89,6.27,6.89,6450743,0.0843800922415703,0.58038009224157,1,26,22.28,7.1637379440125,7.4,7.64973999999999,7.1637379440125,7.1637379440125,7.418,7.64973999999999,7.418,397712,12379,11857,385333,0.00403059593480965,0,0.0298264099175914,0.0298264099175914,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898,581225.59,6932761.86,90.27,NA,NA,581225.581,547667,0,0.07,6.17,6,6,NaN,5.73,NaN,NaN,6450795,0.0294108822641823,0.173410882264182,1,22,9.5,19.311171263999,6.39098,6.39098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
904,581226.5,6932762.17,90.24,NA,NA,581226.572,547667,0,0.07,8.58,8.6,8.6,NaN,8.4,NaN,NaN,6450796,0.132306462088477,0.310306462088477,1,26,26.45,17.0587167273979,8.80078,8.80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
908,581203.26,6932767.9,90.19,NA,NA,581203.085,547667,0,0.07,4.6,5.1,5.1,NaN,4.67,4.05,4.67,6450910,0.241896672441426,0.438896672441426,1,20,5.99,8.64704520577334,4.7,4.74289,7.48197096101047,0,4.659,4.6489,2.389,501468,22568,6396,478900,0.0058725313001679,0,0.0180467863816231,0.0160717859525075,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
910,581231.35,6932762.37,90.11,NA,NA,581231.305,547667,0,0.09,10.16,7.8,7.8,7,7,NaN,NaN,6450801,0.0588982170461123,0.494898217046112,1,25,18.49,15.7923728936052,10.3,10.39496,15.7923728936052,15.569046496415,10.358,10.34972,10.358,331936,8786,8786,323150,0.019587754923411,0,0.185465576638416,0.185465576638416,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
911,581225.66,6932766.51,90.34,NA,NA,581225.502,547667,0,0.15,6.42,5.7,5.7,NaN,6.09,5.47,6.09,6450835,0.247111310584691,1.21011131058469,1,22,9.1,1.81735118046514,5.9,6.14873,1.6920048887678,0,5.89,6.14873,4.066,189593,2462,997,187131,0.00025939858110714,0,0.00104973897172345,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
915,581220.54,6932764.24,90.15,NA,NA,581220.495,547667,0,0.13,10.59,10.8,10.8,NaN,10.58,NaN,NaN,6450852,0.107837841452069,0.328837841452069,1,27,51.07,9.77740090684959,10.7,10.74999,9.29982871941691,8.83824189984783,7.76,7.74999,6.11,338237,11816,9036,326421,0.00750821547198707,0,0.0556996557199509,0.0529463949311707,2,2,NaN,4.14106076970457,65,0,21.412137586898,581220.498898607,6932764.23494887
